Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Host,Collection_Date,binding_label,Year
EPI_ISL_18681121,EPI2864186|A/Yunnan-Dali/1386/2017_HA,A_Yunnan-Dali_1386_2017,A_/_H3N2,Human,2017-10-24,1,2017
EPI_ISL_18681120,EPI2864178|A/Yunnan-Linxiang/11037/2017_HA,A_Yunnan-Linxiang_11037_2017,A_/_H3N2,Human,2017-09-27,1,2017
EPI_ISL_18681119,EPI2864170|A/Yunnan-Mengzi/1732/2017_HA,A_Yunnan-Mengzi_1732_2017,A_/_H3N2,Human,2017-08-22,1,2017
EPI_ISL_18681118,EPI2864162|A/Yunnan-Hongta/1879/2017_HA,A_Yunnan-Hongta_1879_2017,A_/_H3N2,Human,2017-08-28,1,2017
EPI_ISL_18681117,EPI2864154|A/Yunnan-Simao/1948/2017_HA,A_Yunnan-Simao_1948_2017,A_/_H3N2,Human,2017-10-17,1,2017
EPI_ISL_18681116,EPI2864146|A/Yunnan-Xianggelila/1728/2017_HA,A_Yunnan-Xianggelila_1728_2017,A_/_H3N2,Human,2017-11-15,1,2017
EPI_ISL_18681115,EPI2864138|A/Yunnan-Linxiang/11042/2017_HA,A_Yunnan-Linxiang_11042_2017,A_/_H3N2,Human,2017-09-27,1,2017
EPI_ISL_18681114,EPI2864130|A/Yunnan-Mengzi/1824/2017_HA,A_Yunnan-Mengzi_1824_2017,A_/_H3N2,Human,2017-09-20,1,2017
EPI_ISL_18681113,EPI2864122|A/Yunnan-Hongta/11239/2017_HA,A_Yunnan-Hongta_11239_2017,A_/_H3N2,Human,2017-10-20,1,2017
EPI_ISL_18681112,EPI2864114|A/Yunnan-Wenshan/1863/2017_HA,A_Yunnan-Wenshan_1863_2017,A_/_H3N2,Human,2017-10-24,1,2017
EPI_ISL_18681111,EPI2864106|A/Yunnan-Wenshan/1727/2017_HA,A_Yunnan-Wenshan_1727_2017,A_/_H3N2,Human,2017-09-05,1,2017
EPI_ISL_18681110,EPI2864098|A/Yunnan-Xishan/1748/2017_HA,A_Yunnan-Xishan_1748_2017,A_/_H3N2,Human,2017-07-25,1,2017
EPI_ISL_18681109,EPI2864090|A/Yunnan-Xianggelila/1381/2017_HA,A_Yunnan-Xianggelila_1381_2017,A_/_H3N2,Human,2017-05-25,1,2017
EPI_ISL_18681108,EPI2864082|A/Yunnan-Chuxiong/1363/2017_HA,A_Yunnan-Chuxiong_1363_2017,A_/_H3N2,Human,2017-04-22,1,2017
EPI_ISL_18681107,EPI2864074|A/Yunnan-Lushui/1893/2017_HA,A_Yunnan-Lushui_1893_2017,A_/_H3N2,Human,2017-09-06,1,2017
EPI_ISL_18681106,EPI2864066|A/Yunnan-Dali/1395/2017_HA,A_Yunnan-Dali_1395_2017,A_/_H3N2,Human,2017-10-31,1,2017
EPI_ISL_18681105,EPI2864058|A/Yunnan-Dali/1392/2017_HA,A_Yunnan-Dali_1392_2017,A_/_H3N2,Human,2017-10-30,1,2017
EPI_ISL_18681104,EPI2864050|A/Yunnan-Guandu/1669/2017_HA,A_Yunnan-Guandu_1669_2017,A_/_H3N2,Human,2017-08-08,1,2017
EPI_ISL_17075051,EPI2437572|A/Jiangsu-wuxi/01/2019,A_Jiangsu-wuxi_01_2019,A_/_H3N2,Human,2019-01-21,1,2019
EPI_ISL_330935,EPI1316886|3000683721_000J3Z3N_v1_4,A_Zhejiang-Shangcheng_1153_2018,A_/_H3N2,Human,2018-02-22,1,2018
EPI_ISL_330930,EPI1316846|3000683722_000J3Z3S_v1_4,A_Guizhou-Nanming_1958_2018,A_/_H3N2,Human,2018-04-02,1,2018
EPI_ISL_330929,EPI1316838|3000683720_000J3Z3I_v1_4,A_Beijing-Huairou_1557_2018,A_/_H3N2,Human,2018-03-05,1,2018
EPI_ISL_330030,EPI1311804|3000683721_N8K8Y8EU_v1_4,A_Zhejiang-Shangcheng_1153_2018,A_/_H3N2,Human,2018-02-22,1,2018
EPI_ISL_330017,EPI1311702|3000683720_N8K8Y8EP_v1_4,A_Beijing-Huairou_1557_2018,A_/_H3N2,Human,2018-03-05,1,2018
EPI_ISL_330015,EPI1311686|3000683722_N8K8Y8EZ_v1_4,A_Guizhou-Nanming_1958_2018,A_/_H3N2,Human,2018-04-02,1,2018
EPI_ISL_296984,EPI1168479|2018-CX0170.4,A_Shanxi-Yingze_1692_2017,A_/_H3N2,Human,2017-12-06,1,2017
EPI_ISL_296983,EPI1168476|2018-CX0171.4,A_Jilin-Chaoyang_111_2018,A_/_H3N2,Human,2018-01-01,1,2018
EPI_ISL_296982,EPI1168473|2018-CX0172.4,A_Neimenggu-Wulanhaote_1765_2017,A_/_H3N2,Human,2017-12-18,1,2017
EPI_ISL_296981,EPI1168470|2018-CX0173.4,A_Shaanxi-Wangyi_1974_2017,A_/_H3N2,Human,2017-12-05,1,2017
EPI_ISL_296980,EPI1168467|2018-CX0174.4,A_Liaoning-Donggang_1641_2017,A_/_H3N2,Human,2017-12-20,1,2017
EPI_ISL_296979,EPI1168464|2018-CX0175.4,A_Hebei-Hejian_1820_2017,A_/_H3N2,Human,2017-12-21,1,2017
EPI_ISL_296978,EPI1168461|2018-CX0176.4,A_Guizhou-Xinyi_11038_2017,A_/_H3N2,Human,2017-12-25,1,2017
EPI_ISL_296977,EPI1168458|2018-CX0177.4,A_Beijing-Haidian_14_2018,A_/_H3N2,Human,2018-01-01,1,2018
EPI_ISL_296976,EPI1168455|2018-CX0178.4,A_Xinjiang-Aletai_1605_2017,A_/_H3N2,Human,2017-12-05,1,2017
EPI_ISL_296975,EPI1168452|2018-CX0181.4,A_Tianjin-Nankai_17_2018,A_/_H3N2,Human,2018-01-02,1,2018
EPI_ISL_296974,EPI1168449|2018-CX0182.4,A_Zhejiang-Nanxun_12_2018,A_/_H3N2,Human,2018-01-01,1,2018
EPI_ISL_133495,EPI412147|2013701612_227980_v1_4,A_Tianjin-Hebei_1212_2012,A_/_H3N2,Human,2012-09-04,1,2012
EPI_ISL_133494,EPI412143|2013701619_227977_v1_4,A_Tianjin-Hexi_1250_2012,A_/_H3N2,Human,2012-10-06,1,2012
EPI_ISL_133063,EPI408591|2012788362_222652_v1_4,A_Xinjiang-Tianshan_1411_2012,A_/_H3N2,Human,2012-04-01,1,2012
EPI_ISL_101367,EPI348472|2012701559_207642_v1_4,A_Guangdong-Xiangzhou_1748_2011,A_/_H3N2,Human,2011-09-06,1,2011
EPI_ISL_100841,EPI347939|2012-CX5.4,A_Guangdong-Dongguanbendi_1729_2011,A_/_H3N2,Human,2011-09-07,1,2011
EPI_ISL_100840,EPI347937|2012-CX4.4,A_Hunan-Suxian_1370_2011,A_/_H3N2,Human,2011-11-09,1,2011
EPI_ISL_100839,EPI347935|2012-CX3.4,A_Fujian-Xinluo_1470_2011,A_/_H3N2,Human,2011-10-24,1,2011
EPI_ISL_100838,EPI347933|2012-CX2.4,A_Shanghai-Putuo_1621_2011,A_/_H3N2,Human,2011-11-21,1,2011
EPI_ISL_100826,EPI347909|2011-CX355.4,A_Shanghai-Fengxian_1388_2011,A_/_H3N2,Human,2011-10-11,1,2011
EPI_ISL_100825,EPI347907|2011-CX354.4,A_Guangdong-Dongguanbendi_5388_2011,A_/_H3N2,Human,2011-10-11,1,2011
EPI_ISL_100824,EPI347905|2011-CX353.4,A_Guizhou-Nanming_11165_2011,A_/_H3N2,Human,2011-10-24,1,2011
EPI_ISL_100823,EPI347903|2011-CX352.4,A_Shandong-Tianqiao_1188_2011,A_/_H3N2,Human,2011-09-21,1,2011
EPI_ISL_100822,EPI347901|2011-CX351.4,A_Hunan-Yueyanglou_1320_2011,A_/_H3N2,Human,2011-10-20,1,2011
EPI_ISL_100821,EPI347899|2011-CX350.4,A_Hunan-Linwu_58_2011,A_/_H3N2,Human,2011-11-04,1,2011
EPI_ISL_100797,EPI347852|2011-CX323.4,A_Guangdong-Xiangzhou_1748_2011,A_/_H3N2,Human,2011-09-06,1,2011
EPI_ISL_100796,EPI347850|2011-CX322.4,A_Beijing-Xicheng_11688_2011,A_/_H3N2,Human,2011-10-03,1,2011
EPI_ISL_100795,EPI347848|2011-CX321.4,A_Guangdong-Jinping_1334_2011,A_/_H3N2,Human,2011-09-05,1,2011
EPI_ISL_100794,EPI347846|2011-CX320.4,A_Hunan-Suxian_1331_2011,A_/_H3N2,Human,2011-09-29,1,2011
EPI_ISL_100793,EPI347844|2011-CX319.4,A_Hunan-Suxian_1319_2011,A_/_H3N2,Human,2011-10-04,1,2011
EPI_ISL_100792,EPI347842|2011-CX317.4,A_Beijing-Xicheng_11542_2011,A_/_H3N2,Human,2011-09-13,1,2011
EPI_ISL_100424,EPI347472|2012701551_207377_v1_4,A_Beijing-Xicheng_11542_2011,A_/_H3N2,Human,2011-09-13,1,2011
EPI_ISL_13732931,EPI2088415|A/Chicken/Guangdong/G155/2019/H3N2,A_Chicken_Guangdong_G155_2019_H3N2,A_/_H3N2,Chicken,2019-03-04,0,2019
EPI_ISL_13732930,EPI2088406|A/Chicken/guangdong/G152/2019/H3N2,A_Chicken_guangdong_G152_2019_H3N2,A_/_H3N2,Chicken,2019-03-04,0,2019
EPI_ISL_167102,EPI544773|A/chicken/Shanghai/LPM2/2013,A_chicken_Shanghai_LPM2_2013,A_/_H3N2,Chicken,2013-08-15,0,2013
EPI_ISL_13732937,EPI2088455|A/Duck/Guangdong/H144/2020/H3N2,A_Duck_Guangdong_H144_2020_H3N2,A_/_H3N2,Duck,2020-06-04,0,2020
EPI_ISL_13732936,EPI2088447|A/Duck/Guangdong/H140/2020/H3N2,A_Duck_Guangdong_H140_2020_H3N2,A_/_H3N2,Duck,2020-06-04,0,2020
EPI_ISL_13732935,EPI2088439|A/Duck/Guangdong/H34/2020/H3N2,A_Duck_Guangdong_H34_2020_H3N2,A_/_H3N2,Duck,2020-01-07,0,2020
EPI_ISL_167105,EPI544794|A/duck/Shanghai/SH3/2013,A_duck_Shanghai_SH3_2013,A_/_H3N2,Duck,2013-04-26,0,2013
EPI_ISL_167104,EPI544787|A/duck/Shanghai/SH2/2013,A_duck_Shanghai_SH2_2013,A_/_H3N2,Duck,2013-04-26,0,2013
EPI_ISL_167103,EPI544780|A/duck/Shanghai/SH1/2013,A_duck_Shanghai_SH1_2013,A_/_H3N2,Duck,2013-04-26,0,2013
EPI_ISL_18681358,EPI2866066|A/Yunnan-Wuhua/158/2019_HA,A_Yunnan-Wuhua_158_2019,A_/_H3N2,Human,2019-01-12,1,2019
EPI_ISL_18616161,EPI2824108|A/shandongrencheng/1377/2019(H3),A_shandongrencheng_1377_2019(H3),A_/_H3N2,Human,2019-02-05,1,2019
EPI_ISL_18616160,EPI2824100|A/shandongrencheng/310/2019(H3),A_shandongrencheng_310_2019(H3),A_/_H3N2,Human,2019-01-08,1,2019
EPI_ISL_18616078,EPI2824092|A/shandongrencheng/39/2019(H3),A_shandongrencheng_39_2019(H3),A_/_H3N2,Human,2019-01-08,1,2019
EPI_ISL_18616045,EPI2824084|A/shandongrencheng/36/2019(H3),A_shandongrencheng_36_2019(H3),A_/_H3N2,Human,2019-01-14,1,2019
EPI_ISL_18615994,EPI2824076|A/shandongrencheng/34/2019(H3),A_shandongrencheng_34_2019(H3),A_/_H3N2,Human,2019-01-09,1,2019
EPI_ISL_18615992,EPI2824068|A/shandongrencheng/33/2019(H3),A_shandongrencheng_33_2019(H3),A_/_H3N2,Human,2019-01-08,1,2019
EPI_ISL_18615972,EPI2823948|A/shandongrencheng/11196/2018(H3),A_shandongrencheng_11196_2018(H3),A_/_H3N2,Human,2018-12-31,1,2018
EPI_ISL_13046467,EPI2053123|16S0051,A_Jiangsu-Qingpu_1660_2015,A_/_H3N2,Human,2015-04-29,1,2015
EPI_ISL_528955,EPI1801597|3000824554_ZZYUQ9MK_v1_4,A_Beijing-Miyun_51_2019,A_/_H3N2,Human,2019-12-31,1,2019
EPI_ISL_528954,EPI1801589|3000824556_ZZYUQ9OI_v1_4,A_Beijing-Miyun_53_2020,A_/_H3N2,Human,2020-01-09,1,2020
EPI_ISL_528888,EPI1801318|3000824557_N8K9FK19_v1_4,A_Beijing-Miyun_53_2020,A_/_H3N2,Human,2020-01-09,1,2020
EPI_ISL_528887,EPI1801313|3000824555_N8K9FK0Z_v1_4,A_Beijing-Miyun_51_2019,A_/_H3N2,Human,2019-12-31,1,2019
EPI_ISL_528886,EPI1801308|3000824556_N8K9FK14_v1_4,A_Beijing-Miyun_53_2020,A_/_H3N2,Human,2020-01-09,1,2020
EPI_ISL_528885,EPI1801300|3000824554_N8K9FK0U_v1_4,A_Beijing-Miyun_51_2019,A_/_H3N2,Human,2019-12-31,1,2019
EPI_ISL_528884,EPI1801292|3000824553_N8K9FK0P_v1_4,A_Beijing-Miyun_51_2020,A_/_H3N2,Human,2020-01-08,1,2020
EPI_ISL_528882,EPI1801276|3000824552_N8K9FK0K_v1_4,A_Beijing-Miyun_51_2020,A_/_H3N2,Human,2020-01-08,1,2020
EPI_ISL_234048,EPI836546|3000481387_N8K8HD8U_v1_4,A_Jiangsu-Sucheng_1309_2016,A_/_H3N2,Human,2016-04-18,1,2016
EPI_ISL_232951,EPI829549|2016-CX2551.4,A_Beijing-Xicheng_1955_2016,A_/_H3N2,Human,2016-04-21,1,2016
EPI_ISL_232950,EPI829546|2016-CX2550.4,A_Sichuan-Jinjiang_8156_2016,A_/_H3N2,Human,2016-04-21,1,2016
EPI_ISL_232949,EPI829543|2016-CX2549.4,A_Hubei-Wuchang_1297_2016,A_/_H3N2,Human,2016-04-11,1,2016
EPI_ISL_232948,EPI829540|2016-CX2548.4,A_Tianjin-Baodi_1211_2016,A_/_H3N2,Human,2016-03-15,1,2016
EPI_ISL_232947,EPI829537|2016-CX2547.4,A_Jiangsu-Danyang_1516_2016,A_/_H3N2,Human,2016-06-29,1,2016
EPI_ISL_232945,EPI829531|2016-CX2545.4,A_Hunan-Xiangtan_1577_2016,A_/_H3N2,Human,2016-07-18,1,2016
EPI_ISL_232944,EPI829528|2016-CX2544.4,A_Shanghai-Pudongxin_11154_2016,A_/_H3N2,Human,2016-07-26,1,2016
EPI_ISL_232943,EPI829525|2016-CX2543.4,A_Yunnan-Mengzi_1646_2016,A_/_H3N2,Human,2016-07-12,1,2016
EPI_ISL_232942,EPI829522|2016-CX2542.4,A_Jiangxi-Zhushan_1560_2016,A_/_H3N2,Human,2016-07-16,1,2016
EPI_ISL_232941,EPI829519|2016-CX2541.4,A_Guangdong-Futian_1582_2016,A_/_H3N2,Human,2016-07-20,1,2016
EPI_ISL_232940,EPI829516|2016-CX2540.4,A_Henan-Jinshui_1222_2016,A_/_H3N2,Human,2016-03-07,1,2016
EPI_ISL_232939,EPI829513|2016-CX2539.4,A_Beijing-Chaoyang_1551_2016,A_/_H3N2,Human,2016-03-07,1,2016
EPI_ISL_232938,EPI829510|2016-CX2538.4,A_Shandong-Shibei_1548_2016,A_/_H3N2,Human,2016-04-21,1,2016
EPI_ISL_201707,EPI672448|a-jiangxi_donghu-1218-2015h3F,A_Jiangxi-Donghu_1218_2015,A_/_H3N2,Human,2015-02-11,1,2015
EPI_ISL_201703,EPI672441|a-liaoning_baita-1293-2015h3M,A_Liaoning-Baita_1293_2015,A_/_H3N2,Human,2015-05-06,1,2015
EPI_ISL_201702,EPI672439|a-hubei_dongbao-1205-2015h3A,A_Hubei-Dongbao_1205_2015,A_/_H3N2,Human,2015-04-09,1,2015
EPI_ISL_201697,EPI672430|a-hunan_wuling-11088-2015h3U,A_Hunan-Wuling_11088_2015,A_/_H3N2,Human,2015-06-15,1,2015
EPI_ISL_201695,EPI672426|a-jilin_yanji-1179-2015h3M,A_Jilin-Yanji_1179_2015,A_/_H3N2,Human,2015-03-03,1,2015
EPI_ISL_201694,EPI672424|a-jiangsu_qingpu-1660-2015h3A,A_Jiangsu-Qingpu_1660_2015,A_/_H3N2,Human,2015-04-29,1,2015
EPI_ISL_201171,EPI670301|A/Hangzhou/A721/2015,A_Hangzhou_A721_2015,A_/_H3N2,Human,2015-09-01,1,2015
EPI_ISL_201170,EPI670300|A/Hangzhou/A698/2015,A_Hangzhou_A698_2015,A_/_H3N2,Human,2015-08-24,1,2015
EPI_ISL_201169,EPI670299|A/Hangzhou/A690/2015,A_Hangzhou_A690_2015,A_/_H3N2,Human,2015-08-19,1,2015
EPI_ISL_201168,EPI670298|A/Hangzhou/A689/2015,A_Hangzhou_A689_2015,A_/_H3N2,Human,2015-08-19,1,2015
EPI_ISL_201167,EPI670297|A/Hangzhou/A682/2015,A_Hangzhou_A682_2015,A_/_H3N2,Human,2015-08-17,1,2015
EPI_ISL_201166,EPI670296|A/Hangzhou/A680/2015,A_Hangzhou_A680_2015,A_/_H3N2,Human,2015-08-17,1,2015
EPI_ISL_201165,EPI670295|A/Hangzhou/A678/2015,A_Hangzhou_A678_2015,A_/_H3N2,Human,2015-08-17,1,2015
EPI_ISL_201164,EPI670294|A/Hangzhou/B647/2015,A_Hangzhou_B647_2015,A_/_H3N2,Human,2015-08-10,1,2015
EPI_ISL_201163,EPI670293|A/Hangzhou/A647/2015,A_Hangzhou_A647_2015,A_/_H3N2,Human,2015-08-10,1,2015
EPI_ISL_201162,EPI670292|A/Hangzhou/A639/2015,A_Hangzhou_A639_2015,A_/_H3N2,Human,2015-08-06,1,2015
EPI_ISL_201161,EPI670291|A/Hangzhou/A631/2015,A_Hangzhou_A631_2015,A_/_H3N2,Human,2015-08-03,1,2015
EPI_ISL_201160,EPI670290|A/Hangzhou/A630/2015,A_Hangzhou_A630_2015,A_/_H3N2,Human,2015-08-03,1,2015
EPI_ISL_201159,EPI670289|A/Hangzhou/A619/2015,A_Hangzhou_A619_2015,A_/_H3N2,Human,2015-07-30,1,2015
EPI_ISL_201158,EPI670288|A/Hangzhou/A615/2015,A_Hangzhou_A615_2015,A_/_H3N2,Human,2015-07-30,1,2015
EPI_ISL_201157,EPI670287|A/Hangzhou/A607/2015,A_Hangzhou_A607_2015,A_/_H3N2,Human,2015-07-27,1,2015
EPI_ISL_201156,EPI670286|A/Hangzhou/B544/2015,A_Hangzhou_B544_2015,A_/_H3N2,Human,2015-07-02,1,2015
EPI_ISL_201155,EPI670285|A/Hangzhou/A549/2015,A_Hangzhou_A549_2015,A_/_H3N2,Human,2015-07-02,1,2015
EPI_ISL_201154,EPI670284|A/Hangzhou/A546/2015,A_Hangzhou_A546_2015,A_/_H3N2,Human,2015-07-02,1,2015
EPI_ISL_201153,EPI670283|A/Hangzhou/A545/2015,A_Hangzhou_A545_2015,A_/_H3N2,Human,2015-07-02,1,2015
EPI_ISL_201152,EPI670282|A/Hangzhou/A544/2015,A_Hangzhou_A544_2015,A_/_H3N2,Human,2015-07-02,1,2015
EPI_ISL_201151,EPI670281|A/Hangzhou/A533/2015,A_Hangzhou_A533_2015,A_/_H3N2,Human,2015-06-29,1,2015
EPI_ISL_201150,EPI670280|A/Hangzhou/A531/2015,A_Hangzhou_A531_2015,A_/_H3N2,Human,2015-06-29,1,2015
EPI_ISL_201149,EPI670279|A/Hangzhou/A526/2015,A_Hangzhou_A526_2015,A_/_H3N2,Human,2015-06-25,1,2015
EPI_ISL_201148,EPI670278|A/Hangzhou/A521/2015,A_Hangzhou_A521_2015,A_/_H3N2,Human,2015-06-25,1,2015
EPI_ISL_201147,EPI670277|A/Hangzhou/A513/2015,A_Hangzhou_A513_2015,A_/_H3N2,Human,2015-06-25,1,2015
EPI_ISL_201146,EPI670276|A/Hangzhou/A477/2015,A_Hangzhou_A477_2015,A_/_H3N2,Human,2015-06-08,1,2015
EPI_ISL_201145,EPI670275|A/Hangzhou/A472/2015,A_Hangzhou_A472_2015,A_/_H3N2,Human,2015-06-08,1,2015
EPI_ISL_201144,EPI670274|A/Hangzhou/A467/2015,A_Hangzhou_A467_2015,A_/_H3N2,Human,2015-06-04,1,2015
EPI_ISL_201143,EPI670273|A/Hangzhou/B385/2015,A_Hangzhou_B385_2015,A_/_H3N2,Human,2015-05-07,1,2015
EPI_ISL_201142,EPI670272|A/Hangzhou/A368/2015,A_Hangzhou_A368_2015,A_/_H3N2,Human,2015-04-30,1,2015
EPI_ISL_201141,EPI670271|A/Hangzhou/A294/2015,A_Hangzhou_A294_2015,A_/_H3N2,Human,2015-04-09,1,2015
EPI_ISL_168735,EPI551104|2014-CX0887.4,A_Jiangxi-Zhushan_1713_2014,A_/_H3N2,Human,2014-09-06,1,2014
EPI_ISL_168734,EPI551101|2014-CX0898.4,A_Anhui-Bangshan_1976_2014,A_/_H3N2,Human,2014-10-14,1,2014
EPI_ISL_168733,EPI551098|2014-CX0899.4,A_Shanghai-Pudongxin_11396_2014,A_/_H3N2,Human,2014-09-06,1,2014
EPI_ISL_168732,EPI551095|2014-CX0900.4,A_Jiangsu-Chongchuan_12179_2014,A_/_H3N2,Human,2014-09-11,1,2014
EPI_ISL_168731,EPI551092|2014-CX0992.4,A_Guizhou-Xinyi_1799_2014,A_/_H3N2,Human,2014-10-07,1,2014
EPI_ISL_168730,EPI551089|2014-CX0993.4,A_Jiangsu-Quanshan_11567_2014,A_/_H3N2,Human,2014-10-08,1,2014
EPI_ISL_168729,EPI551086|2014-CX0994.4,A_Anhui-Yingzhou_11352_2014,A_/_H3N2,Human,2014-10-03,1,2014
EPI_ISL_168375,EPI549535|a-sichuan-jy-1686-2014h3L,A_Sichuan-Jiangyang_1686_2014,A_/_H3N2,Human,2014-07-02,1,2014
EPI_ISL_168374,EPI549532|a-jiangxi-DH-11101-2014h3U,A_Jiangxi-Donghu_11101_2014,A_/_H3N2,Human,2014-06-11,1,2014
EPI_ISL_168373,EPI549528|a-guangdong-HZ-1510-2014h3U,A_Guangdong-Haizhu_1510_2014,A_/_H3N2,Human,2014-06-25,1,2014
EPI_ISL_134828,EPI418122|2013701618_230905_v1_4,A_Beijing-Xicheng_12423_2012,A_/_H3N2,Human,2012-10-04,1,2012
EPI_ISL_134446,EPI417219|2013701609_229909_v1_4,A_Jiangsu-Xinpu_1385_2012,A_/_H3N2,Human,2012-08-22,1,2012
EPI_ISL_134445,EPI417216|2013701617_229908_v1_4,A_Jiangsu-Danyang_1647_2012,A_/_H3N2,Human,2012-10-11,1,2012
EPI_ISL_134444,EPI417213|2013701610_229907_v1_4,A_Jiangsu-Donghai_57_2012,A_/_H3N2,Human,2012-09-03,1,2012
EPI_ISL_102989,EPI352212|2012702142_208913_v1_4,A_Jiangxi-Xihu_1232_2011,A_/_H3N2,Human,2011-11-08,1,2011
EPI_ISL_102985,EPI352200|2012702125_208909_v1_4,A_Hunan-Linwu_58_2011,A_/_H3N2,Human,2011-11-04,1,2011
EPI_ISL_102982,EPI352191|2012702146_208915_v1_4,A_Shanghai-Luwan_1440_2011,A_/_H3N2,Human,2011-11-09,1,2011
EPI_ISL_13734228,EPI2088471|A/Chicken/Sichuan/H157/2020/H3N2,A_Chicken_Sichuan_H157_2020_H3N2,A_/_H3N2,Chicken,2020-06-09,0,2020
EPI_ISL_13734227,EPI2088463|A/Duck/Guangxi/H151/2020/H3N2,A_Duck_Guangxi_H151_2020_H3N2,A_/_H3N2,Duck,2020-06-09,0,2020
EPI_ISL_364305,"EPI1489629|A/duck/Guangdong/F1153/2018, EPI1489627|A/duck/Guangdong/F1151/2018, EPI1489625|A/duck/Guangdong/F1141/2018",A_duck_Guangdong_F1172_2018,A_/_H3N2,Duck,2018-11-06,0,2018
EPI_ISL_167461,EPI545911|A/mallard/Jiangxi/1-4/2010,A_mallard_Jiangxi_1-4_2010,A_/_H3N2,Anas platyrhynchos,2010-01-16,0,2010
EPI_ISL_167459,EPI545923|A/mallard/Jiangxi/1-15/2010,A_mallard_Jiangxi_1-15_2010,A_/_H3N2,Anas platyrhynchos,2010-01-16,0,2010
EPI_ISL_332680,EPI1328406|A/duck/Guangdong/F352/2018,A_duck_Guangdong_F352_2018,A_/_H3N2,Aythya collaris,2018-03-14,0,2018
EPI_ISL_332678,EPI1328404|A/duck/Guangdong/F138/2017,A_duck_Guangdong_F138_2017,A_/_H3N2,Aythya collaris,2017-11-28,0,2017
EPI_ISL_18651667,EPI2841987|A/shandongrencheng/128/2020(H3),A_shandongrencheng_128_2020(H3),A_/_H3N2,Human,2020-01-04,1,2020
EPI_ISL_18651666,EPI2841979|A/shandongrencheng/122/2020(H3),A_shandongrencheng_122_2020(H3),A_/_H3N2,Human,2020-01-05,1,2020
EPI_ISL_18651665,EPI2841971|A/shandongrencheng/119/2020(H3),A_shandongrencheng_119_2020(H3),A_/_H3N2,Human,2020-01-05,1,2020
EPI_ISL_18651664,EPI2841963|A/shandongrencheng/115/2020(H3),A_shandongrencheng_115_2020(H3),A_/_H3N2,Human,2020-01-04,1,2020
EPI_ISL_18651663,EPI2841955|A/shandongrencheng/16/2020(H3),A_shandongrencheng_16_2020(H3),A_/_H3N2,Human,2020-01-04,1,2020
EPI_ISL_18651661,EPI2841939|A/shandongrencheng/11433/2019(H3),A_shandongrencheng_11433_2019(H3),A_/_H3N2,Human,2019-12-25,1,2019
EPI_ISL_18651660,EPI2841931|A/shandongrencheng/11417/2019(H3),A_shandongrencheng_11417_2019(H3),A_/_H3N2,Human,2019-12-24,1,2019
EPI_ISL_18651659,EPI2841923|A/shandongrencheng/11405/2019(H3),A_shandongrencheng_11405_2019(H3),A_/_H3N2,Human,2019-12-21,1,2019
EPI_ISL_18651658,EPI2841915|A/shandongrencheng/11388/2019(H3),A_shandongrencheng_11388_2019(H3),A_/_H3N2,Human,2019-12-21,1,2019
EPI_ISL_18651657,EPI2841907|A/shandongrencheng/11380/2019(H3),A_shandongrencheng_11380_2019(H3),A_/_H3N2,Human,2019-12-21,1,2019
EPI_ISL_18651656,EPI2841899|A/shandongrencheng/11369/2019(H3),A_shandongrencheng_11369_2019(H3),A_/_H3N2,Human,2019-12-21,1,2019
EPI_ISL_18651655,EPI2841891|A/shandongrencheng/11294/2019(H3),A_shandongrencheng_11294_2019(H3),A_/_H3N2,Human,2019-12-14,1,2019
EPI_ISL_18651654,EPI2841883|A/shandongrencheng/11286/2019(H3),A_shandongrencheng_11286_2019(H3),A_/_H3N2,Human,2019-12-11,1,2019
EPI_ISL_18651022,EPI2841814|A/shandongrencheng/1626/2019(H3),A_shandongrencheng_1626_2019(H3),A_/_H3N2,Human,2019-03-13,1,2019
EPI_ISL_18651021,EPI2841806|A/shandongrencheng/1625/2019(H3),A_shandongrencheng_1625_2019(H3),A_/_H3N2,Human,2019-03-13,1,2019
EPI_ISL_18651020,EPI2841798|A/shandongrencheng/1620/2019(H3),A_shandongrencheng_1620_2019(H3),A_/_H3N2,Human,2019-03-11,1,2019
EPI_ISL_18651019,EPI2841790|A/shandongrencheng/1607/2019(H3),A_shandongrencheng_1607_2019(H3),A_/_H3N2,Human,2019-03-07,1,2019
EPI_ISL_18651018,EPI2841782|A/shandongrencheng/1552/2019(H3),A_shandongrencheng_1552_2019(H3),A_/_H3N2,Human,2019-03-04,1,2019
EPI_ISL_18651017,EPI2841774|A/shandongrencheng/1417/2019(H3),A_shandongrencheng_1417_2019(H3),A_/_H3N2,Human,2019-02-11,1,2019
EPI_ISL_18651016,EPI2841766|A/shandongrencheng/1413/2019(H3),A_shandongrencheng_1413_2019(H3),A_/_H3N2,Human,2019-02-11,1,2019
EPI_ISL_18651015,EPI2841758|A/shandongrencheng/1406/2019(H3),A_shandongrencheng_1406_2019(H3),A_/_H3N2,Human,2019-02-11,1,2019
EPI_ISL_18651014,EPI2841750|A/shandongrencheng/1405/2019(H3),A_shandongrencheng_1405_2019(H3),A_/_H3N2,Human,2019-02-11,1,2019
EPI_ISL_18651013,EPI2841742|A/shandongrencheng/1402/2019(H3),A_shandongrencheng_1402_2019(H3),A_/_H3N2,Human,2019-02-11,1,2019
